Datum;Uhrzeit;S1/2 - Solar;S7/2 - Temp. Aussen
2020-04-02;22:27:30;3,3;2,9
2020-04-02;22:32:30;3,1;2,8
2020-04-02;22:37:30;2,7;2,7
2020-04-02;22:42:30;2,4;2,6
2020-04-02;22:47:30;2,3;2,4
2020-04-02;22:52:30;2;2,2
2020-04-02;22:57:30;1,8;2,2
2020-04-02;23:02:30;1,6;2
2020-04-02;23:07:40;1,4;1,7
2020-04-02;23:12:40;1,3;1,7
2020-04-02;23:17:40;1,1;1,5
2020-04-02;23:22:40;0,9;1,5
2020-04-02;23:27:40;0,8;1,3
2020-04-02;23:32:40;0,8;1,2
2020-04-02;23:37:40;0,7;1,2
2020-04-02;23:42:40;0,7;1,1
2020-04-02;23:47:40;0,5;1,1
2020-04-02;23:52:40;0,3;1
2020-04-02;23:57:40;0,3;0,9
2020-04-03;00:03:40;0,2;0,7
2020-04-03;00:08:40;0,1;0,7
2020-04-03;00:13:40;0,1;0,6
2020-04-03;00:18:40;-0,1;0,5
2020-04-03;00:23:40;-0,2;0,4
2020-04-03;00:28:40;-0,2;0,3
2020-04-03;00:33:40;-0,4;0,3
2020-04-03;00:38:40;-0,6;0,2
2020-04-03;00:43:40;-0,6;0,1
2020-04-03;00:48:40;-0,6;0,1
2020-04-03;00:53:40;-0,7;0
2020-04-03;00:58:40;-0,8;-0,1
2020-04-03;01:03:40;-0,9;-0,1
2020-04-03;01:08:40;-1;-0,2
2020-04-03;01:13:40;-1,1;-0,1
2020-04-03;01:18:40;-1,1;-0,2
2020-04-03;01:23:40;-1,2;-0,3
2020-04-03;01:28:40;-1,2;-0,3
2020-04-03;01:33:40;-1,2;-0,4
2020-04-03;01:38:40;-1,4;-0,4
2020-04-03;01:43:40;-1,5;-0,5
2020-04-03;01:48:40;-1,5;-0,6
2020-04-03;01:53:40;-1,6;-0,7
2020-04-03;01:58:40;-1,6;-0,6
2020-04-03;02:03:40;-1,8;-0,8
2020-04-03;02:08:40;-1,8;-0,9
2020-04-03;02:13:40;-1,9;-1
2020-04-03;02:18:40;-1,9;-1
2020-04-03;02:23:40;-2;-1,1
2020-04-03;02:28:40;-2,1;-1,1
2020-04-03;02:33:40;-2,1;-1,2
2020-04-03;02:38:40;-2,1;-1,3
2020-04-03;02:43:40;-2,1;-1,3
2020-04-03;02:48:40;-2,1;-1,3
2020-04-03;02:53:40;-2,2;-1,3
2020-04-03;02:58:40;-2,2;-1,3
2020-04-03;03:03:40;-2,2;-1,4
2020-04-03;03:08:40;-2,2;-1,5
2020-04-03;03:13:40;-2,4;-1,6
2020-04-03;03:18:40;-2,3;-1,6
2020-04-03;03:23:40;-2,5;-1,7
2020-04-03;03:28:40;-2,5;-1,7
2020-04-03;03:33:40;-2,6;-1,7
2020-04-03;03:38:40;-2,6;-1,8
2020-04-03;03:43:40;-2,6;-1,8
2020-04-03;03:48:40;-2,6;-1,8
2020-04-03;03:53:40;-2,6;-1,8
2020-04-03;03:58:40;-2,6;-1,8
2020-04-03;04:03:40;-2,7;-1,9
2020-04-03;04:08:40;-2,7;-1,8
2020-04-03;04:13:40;-2,8;-1,8
2020-04-03;04:18:40;-2,8;-1,8
2020-04-03;04:23:40;-2,9;-1,8
2020-04-03;04:28:40;-2,8;-1,8
2020-04-03;04:33:40;-2,9;-1,8
2020-04-03;04:38:40;-3;-1,8
2020-04-03;04:43:40;-3,1;-1,8
2020-04-03;04:48:40;-3,1;-1,8
2020-04-03;04:53:40;-3,1;-1,8
2020-04-03;04:58:40;-3,1;-1,9
2020-04-03;05:03:40;-3,1;-1,8
2020-04-03;05:08:40;-3,2;-1,8
2020-04-03;05:13:40;-3,2;-1,7
2020-04-03;05:18:40;-3,2;-1,6
2020-04-03;05:23:40;-3,2;-1,6
2020-04-03;05:28:40;-3,2;-1,6
2020-04-03;05:33:40;-3,2;-1,7
2020-04-03;05:38:40;-3,2;-1,6
2020-04-03;05:43:40;-3,2;-1,6
2020-04-03;05:48:40;-3,2;-1,4
2020-04-03;05:53:40;-3,1;-1,4
2020-04-03;05:58:40;-3,1;-1,3
2020-04-03;06:03:40;-3,1;-1,4
2020-04-03;06:08:40;-3,2;-1,3
2020-04-03;06:13:40;-3,1;-1,3
2020-04-03;06:18:40;-3,1;-1,4
2020-04-03;06:23:40;-3,1;-1,5
2020-04-03;06:28:40;-3,1;-1,5
2020-04-03;06:33:40;-3,1;-1,7
2020-04-03;06:38:40;-3,1;-1,8
2020-04-03;06:43:40;-3,2;-1,8
2020-04-03;06:48:40;-3,1;-1,8
2020-04-03;06:53:40;-3,2;-1,8
2020-04-03;06:58:40;-3,1;-1,7
2020-04-03;07:03:40;-3,1;-1,6
2020-04-03;07:08:40;-3;-1,5
2020-04-03;07:13:40;-2,7;-1,3
2020-04-03;07:18:40;-2,5;-1,1
2020-04-03;07:23:40;-2,1;-0,9
2020-04-03;07:28:40;-1,8;-0,7
2020-04-03;07:33:40;-1,5;-0,4
2020-04-03;07:38:40;-1,1;-0,1
2020-04-03;07:43:40;-0,6;0,2
2020-04-03;07:48:40;-0,1;0,6
2020-04-03;07:53:40;0,5;1
2020-04-03;07:58:40;1,3;1,4
2020-04-03;08:03:40;2,6;1,8
2020-04-03;08:08:40;4,3;2,4
2020-04-03;08:13:40;6,2;2,9
2020-04-03;08:18:40;8,2;3,3
2020-04-03;08:23:40;10,5;4
2020-04-03;08:28:40;12,9;4,7
2020-04-03;08:33:40;15,3;5,3
2020-04-03;08:38:40;17,9;5,7
2020-04-03;08:43:40;20,6;6,2
2020-04-03;08:48:40;23,4;6,7
2020-04-03;08:53:40;26,5;7,2
2020-04-03;08:58:40;29,7;7,7
2020-04-03;09:03:40;32,9;8,1
2020-04-03;09:08:40;36,2;8,5
2020-04-03;09:13:40;39,7;8,9
2020-04-03;09:18:40;42,8;9,3
2020-04-03;09:26:40;48,1;9,6
2020-04-03;09:31:40;51,3;9,9
2020-04-03;09:36:40;54,8;10,2
2020-04-03;09:41:40;58,5;10,5
2020-04-03;09:46:40;61,7;10,7
2020-04-03;09:51:40;77,3;10,9
2020-04-03;09:56:40;50,9;11,3
2020-04-03;10:01:40;58,6;11,5
2020-04-03;10:06:40;64,9;11,7
2020-04-03;10:11:40;57,3;12,1
2020-04-03;10:16:40;58,9;12,4
2020-04-03;10:21:40;59,9;12,5
2020-04-03;10:26:40;50,5;12,5
2020-04-03;10:33:50;54,5;12,9
2020-04-03;10:38:50;62,3;12,9
2020-04-03;10:43:50;54;12,9
2020-04-03;10:48:50;56,2;12,9
2020-04-03;10:53:50;63,4;13
2020-04-03;10:58:50;56,6;13,3
2020-04-03;11:03:50;52,7;13,4
2020-04-03;11:08:50;65,3;13,6
2020-04-03;11:13:50;61,8;14,1
2020-04-03;11:18:50;55,6;14,3
2020-04-03;11:23:50;55,3;14,6
2020-04-03;11:31:30;54,7;14,5
2020-04-03;11:36:30;60,6;14,6
2020-04-03;11:41:30;67,6;14,7
2020-04-03;11:46:30;58,8;15,1
2020-04-03;11:51:30;59;15,3
2020-04-03;11:56:30;69,8;15,3
2020-04-03;12:01:30;59,8;15,4
2020-04-03;12:06:30;60,6;15,1
2020-04-03;12:11:30;61,8;15,1
2020-04-03;12:16:30;62,4;15,1
2020-04-03;12:21:30;62,9;15,3
2020-04-03;12:26:30;64;15,1
2020-04-03;12:31:30;64,7;15,4
2020-04-03;12:36:30;65,5;15,6
2020-04-03;12:41:30;65,8;15,5
2020-04-03;12:46:30;66,6;15,6
2020-04-03;12:51:30;67,2;15,5
2020-04-03;12:56:30;67,7;15,6
2020-04-03;13:01:30;68,4;15,9
2020-04-03;13:06:30;68,7;15,9
2020-04-03;13:11:30;69,3;16
2020-04-03;13:16:30;70;16
2020-04-03;13:21:30;63,2;15,9
2020-04-03;13:26:30;70,9;16,2
2020-04-03;13:31:30;71,9;16,4
2020-04-03;13:36:30;71,5;16,1
2020-04-03;13:41:30;71,7;16,1
2020-04-03;13:46:30;72,3;16,3
2020-04-03;13:51:30;72,8;16,5
2020-04-03;13:56:30;73,4;16,7
2020-04-03;14:01:30;73,6;16,7
2020-04-03;14:06:30;73,3;16,9
2020-04-03;14:11:30;74,8;17
2020-04-03;14:19:10;72,6;17,3
2020-04-03;14:24:10;66,4;17,4
2020-04-03;14:29:10;79,8;17,1
2020-04-03;14:34:30;68,9;16,7
2020-04-03;14:39:30;70,6;16,4
2020-04-03;14:44:30;64,5;16,2
2020-04-03;14:49:30;68,3;16,3
2020-04-03;14:54:30;69,5;16,1
2020-04-03;14:59:30;67,4;15,9
2020-04-03;15:04:30;65,4;15,5
2020-04-03;15:09:30;66;15,4
2020-04-03;15:14:30;70,2;15,5
2020-04-03;15:19:30;60,2;15,5
2020-04-03;15:24:30;59,4;15,4
2020-04-03;15:29:30;58;15
2020-04-03;15:36:20;56;14,5
2020-04-03;15:41:20;54,1;14,4
2020-04-03;15:46:20;52,2;14,1
2020-04-03;15:51:20;50,2;13,9
2020-04-03;15:56:20;48,3;13,9
2020-04-03;16:01:20;46,4;13,8
2020-04-03;16:06:20;44,9;13,6
2020-04-03;16:11:20;43,3;13,3
2020-04-03;16:16:20;42;13,2
2020-04-03;16:21:20;40,7;13,1
2020-04-03;16:26:20;39,6;12,9
2020-04-03;16:31:20;38,7;12,9
2020-04-03;16:36:20;37,8;12,9
2020-04-03;16:41:20;37;12,9
2020-04-03;16:46:20;36,2;12,9
2020-04-03;16:51:20;35,6;12,9
2020-04-03;16:56:20;34,9;12,9
2020-04-03;17:01:20;34,2;12,9
2020-04-03;17:06:20;33,5;12,7
2020-04-03;17:11:20;32,9;12,6
2020-04-03;17:16:20;32,3;12,7
2020-04-03;17:21:20;31,7;12,7
2020-04-03;17:26:20;30,9;12,7
2020-04-03;17:31:20;30,3;12,6
2020-04-03;17:36:20;29,7;12,5
2020-04-03;17:41:20;29,3;12,5
2020-04-03;17:46:20;29;12,5
2020-04-03;17:51:20;28,6;12,4
2020-04-03;17:56:20;28,2;12,4
2020-04-03;18:01:20;27,8;12,5
2020-04-03;18:06:20;27,4;12,4
2020-04-03;18:11:20;26,9;12,4
2020-04-03;18:16:20;26,5;12,2
2020-04-03;18:21:20;25,9;12
2020-04-03;18:26:20;25,3;11,9
2020-04-03;18:31:20;24,5;11,9
2020-04-03;18:36:20;23,9;11,7
2020-04-03;18:41:20;23,2;11,6
2020-04-03;18:46:20;22,5;11,4
2020-04-03;18:51:20;21,8;11,3
2020-04-03;18:56:20;21;11,2
2020-04-03;19:01:20;20,5;11
2020-04-03;19:06:20;19,9;10,9
2020-04-03;19:11:20;19,5;10,8
2020-04-03;19:16:20;18,9;10,6
2020-04-03;19:21:20;18,5;10,5
2020-04-03;19:26:20;18;10,4
2020-04-03;19:31:20;17,5;10,4
2020-04-03;19:36:20;17,1;10,2
2020-04-03;19:41:20;16,6;10
2020-04-03;19:46:20;16,1;9,9
2020-04-03;19:51:20;15,7;9,7
2020-04-03;19:56:20;15,2;9,6
2020-04-03;20:03:40;14,6;9,4
2020-04-03;20:08:40;14,1;9,3
2020-04-03;20:13:40;13,7;9,3
2020-04-03;20:18:40;13,1;9,1
2020-04-03;20:23:40;12,5;9
2020-04-03;20:28:40;12;8,9
2020-04-03;20:33:40;11,5;8,9
2020-04-03;20:38:40;11;8,8
2020-04-03;20:43:40;10,5;8,7
2020-04-03;20:48:40;10;8,6
2020-04-03;20:53:40;9,7;8,5
2020-04-03;20:58:40;9,5;8,4
2020-04-03;21:03:40;9,2;8,4
2020-04-03;21:08:40;9;8,3
2020-04-03;21:13:40;8,8;8,3
2020-04-03;21:18:40;8,5;8,2
2020-04-03;21:23:40;8,3;8,1
2020-04-03;21:28:40;8,2;8,2
2020-04-03;21:33:40;8;8,2
2020-04-03;21:38:40;7,9;8,2
2020-04-03;21:43:40;7,8;8,1
2020-04-03;21:48:40;7,7;8,1
2020-04-03;21:53:40;7,6;8,1
2020-04-03;21:58:40;7,4;8,1
2020-04-03;22:03:40;7,3;7,9
2020-04-03;22:08:40;7,2;7,9
2020-04-03;22:13:40;7,1;7,7
2020-04-03;22:18:40;6,8;7,7
2020-04-03;22:23:40;6,6;7,5
2020-04-03;22:28:40;6,4;7,4
2020-04-03;22:33:40;6,3;7,2
2020-04-03;22:38:40;6,1;7,1
2020-04-03;22:43:40;5,8;7
2020-04-03;22:48:40;5,6;6,9
2020-04-03;22:53:40;5,6;6,7
2020-04-03;22:58:40;5,4;6,6
2020-04-03;23:03:40;5,3;6,5
2020-04-03;23:08:40;5,3;6,4
2020-04-03;23:13:40;5,2;6,4
2020-04-03;23:18:40;5,2;6,4
2020-04-03;23:23:40;5,1;6,4
2020-04-03;23:28:40;5,1;6,4
2020-04-03;23:33:40;5,1;6,3
2020-04-03;23:38:40;5,1;6,3
2020-04-03;23:43:40;5,1;6,2
2020-04-03;23:48:40;5,1;6,2
2020-04-03;23:53:40;5;6,1
2020-04-03;23:58:40;4,9;5,9
2020-04-04;00:03:40;4,9;5,8
2020-04-04;00:08:40;4,8;5,8
2020-04-04;00:13:40;4,8;5,8
2020-04-04;00:18:40;4,7;5,7
2020-04-04;00:23:40;4,5;5,7
2020-04-04;00:28:40;4,4;5,5
2020-04-04;00:33:40;4,4;5,4
2020-04-04;00:38:40;4,3;5,4
2020-04-04;00:43:40;4,2;5,2
2020-04-04;00:48:40;4;5,2
2020-04-04;00:53:40;4;5,2
2020-04-04;00:58:40;3,9;5,1
2020-04-04;01:03:40;3,8;5,1
2020-04-04;01:08:40;3,7;5,1
2020-04-04;01:13:40;3,7;5,1
2020-04-04;01:18:40;3,7;5,1
2020-04-04;01:23:40;3,7;5,1
2020-04-04;01:28:40;3,6;5
2020-04-04;01:33:40;3,7;5,1
2020-04-04;01:38:40;3,7;5,1
2020-04-04;01:43:40;3,7;5
2020-04-04;01:48:40;3,7;4,9
2020-04-04;01:53:40;3,7;4,8
2020-04-04;01:58:40;3,6;4,8
2020-04-04;02:03:40;3,7;4,8
2020-04-04;02:08:40;3,7;4,7
2020-04-04;02:13:40;3,6;4,7
2020-04-04;02:18:40;3,6;4,7
2020-04-04;02:23:40;3,7;4,7
2020-04-04;02:28:40;3,6;4,7
2020-04-04;02:33:40;3,5;4,7
2020-04-04;02:38:40;3,6;4,7
2020-04-04;02:43:40;3,5;4,6
2020-04-04;02:48:40;3,4;4,6
2020-04-04;02:53:40;3,4;4,6
2020-04-04;02:58:40;3,4;4,6
2020-04-04;03:03:40;3,4;4,7
2020-04-04;03:08:40;3,4;4,6
2020-04-04;03:13:40;3,4;4,6
2020-04-04;03:18:40;3,3;4,6
2020-04-04;03:23:40;3,4;4,6
2020-04-04;03:28:40;3,4;4,5
2020-04-04;03:33:40;3,4;4,4
2020-04-04;03:38:40;3,3;4,4
2020-04-04;03:43:40;3,3;4,3
2020-04-04;03:48:40;3,3;4,3
2020-04-04;03:53:40;3,3;4,3
2020-04-04;03:58:40;3,3;4,3
2020-04-04;04:03:40;3,3;4,2
2020-04-04;04:08:40;3,3;4,2
2020-04-04;04:13:40;3,3;4,2
2020-04-04;04:18:40;3,3;4,2
2020-04-04;04:23:40;3,3;4,2
2020-04-04;04:28:40;3,3;4,2
2020-04-04;04:33:40;3,3;4,2
2020-04-04;04:38:40;3,2;4,1
2020-04-04;04:43:40;3,1;4
2020-04-04;04:48:40;3;4
2020-04-04;04:53:40;2,9;4
2020-04-04;04:58:40;2,8;3,9
2020-04-04;05:03:40;2,8;3,9
2020-04-04;05:08:40;2,7;3,8
2020-04-04;05:13:40;2,6;3,7
2020-04-04;05:18:40;2,6;3,7
2020-04-04;05:23:40;2,4;3,7
2020-04-04;05:28:40;2,4;3,7
2020-04-04;05:33:40;2,3;3,6
2020-04-04;05:38:40;2,3;3,5
2020-04-04;05:43:40;2,3;3,4
2020-04-04;05:48:40;2,2;3,2
2020-04-04;05:53:40;2,2;3,2
2020-04-04;05:58:40;2;3
2020-04-04;06:03:40;1,9;2,9
2020-04-04;06:08:40;1,8;2,8
2020-04-04;06:13:40;1,7;2,7
2020-04-04;06:18:40;1,6;2,6
2020-04-04;06:23:40;1,4;2,4
2020-04-04;06:28:40;1,3;2,3
2020-04-04;06:33:40;1,2;2,2
2020-04-04;06:38:40;1,1;2,2
2020-04-04;06:43:40;1,1;2,2
2020-04-04;06:48:40;1,1;2,2
2020-04-04;06:53:40;1;2,2
2020-04-04;06:58:40;1,1;2,1
2020-04-04;07:03:40;1,3;2,2
2020-04-04;07:08:40;1,4;2,4
2020-04-04;07:13:40;1,8;2,7
2020-04-04;07:18:40;2,3;2,9
2020-04-04;07:23:40;2,8;3
2020-04-04;07:28:40;3,3;3,2
2020-04-04;07:33:40;3,7;3,2
2020-04-04;07:38:40;3,9;3,5
2020-04-04;07:43:40;4,3;3,7
2020-04-04;07:48:40;4,8;3,8
2020-04-04;07:53:40;5,2;3,7
2020-04-04;07:58:40;5,7;4
2020-04-04;08:03:40;6,3;4,2
2020-04-04;08:08:40;7;4,3
2020-04-04;08:13:40;8,6;4,7
2020-04-04;08:18:40;10,5;5,2
2020-04-04;08:23:40;12,3;5,4
2020-04-04;08:28:40;14;5,7
2020-04-04;08:33:40;16,4;6,2
2020-04-04;08:38:40;19,6;6,9
2020-04-04;08:43:40;22,5;7,6
2020-04-04;08:48:40;25,4;8,1
2020-04-04;08:53:40;28,3;8,7
2020-04-04;08:58:40;31,1;9,2
2020-04-04;09:03:40;44,4;9,9
2020-04-04;09:08:40;39,8;10,7
2020-04-04;09:13:40;35,4;11,2
2020-04-04;09:18:40;31,1;10,9
2020-04-04;09:23:40;32,6;11,4
2020-04-04;09:28:40;33,1;11,7
2020-04-04;09:33:40;33,2;12
2020-04-04;09:38:40;31,1;11,8
2020-04-04;09:43:40;32,1;11,8
2020-04-04;09:48:40;44,7;11,8
2020-04-04;09:53:40;35,9;12,3
2020-04-04;09:58:40;37,7;12,7
2020-04-04;10:03:40;38;12,8
2020-04-04;10:08:40;38,7;13,1
2020-04-04;10:13:40;39,4;13,3
2020-04-04;10:18:40;40,3;13,2
2020-04-04;10:23:40;41,1;13,5
2020-04-04;10:28:40;42,2;13,1
2020-04-04;10:33:40;43;13,6
2020-04-04;10:38:40;43,4;13,8
2020-04-04;10:43:40;44,7;14,1
2020-04-04;10:48:40;45,7;14,2
2020-04-04;10:53:40;46,7;14,4
2020-04-04;10:58:40;47,6;14,4
2020-04-04;11:03:40;48,2;14,6
2020-04-04;11:08:40;49,1;14,5
2020-04-04;11:13:40;50;14,9
2020-04-04;11:18:40;51,1;15,4
2020-04-04;11:23:40;51,9;15,4
2020-04-04;11:28:40;53,4;15,5
2020-04-04;11:33:40;54,2;15,2
2020-04-04;11:38:40;55,4;15,4
2020-04-04;11:43:40;56,2;15,6
2020-04-04;11:48:40;56,9;15,8
2020-04-04;11:53:40;57,9;16
2020-04-04;11:58:40;59,2;16,1
2020-04-04;12:03:40;59,8;16,2
2020-04-04;12:08:40;60,6;16
2020-04-04;12:13:40;60,6;16,2
2020-04-04;12:18:40;62,3;16,4
2020-04-04;12:23:40;62,7;16,1
2020-04-04;12:28:40;62,8;16,2
2020-04-04;12:33:40;63,6;16,4
2020-04-04;12:38:40;63,9;16,2
2020-04-04;12:43:40;64,1;15,7
2020-04-04;12:48:40;65,1;16,1
2020-04-04;12:53:40;65,9;16,3
2020-04-04;12:58:40;66,6;16,5
2020-04-04;13:03:40;67;16,5
2020-04-04;13:08:40;67,4;16,7
2020-04-04;13:13:40;68;16,4
2020-04-04;13:18:40;68,3;15,6
2020-04-04;13:23:40;68,8;16,3
2020-04-04;13:28:40;69;16,4
2020-04-04;13:33:40;69,1;16,5
2020-04-04;13:38:40;69,4;15,5
2020-04-04;13:43:40;69,6;15,9
2020-04-04;13:48:40;68,7;16,5
2020-04-04;13:53:40;66,6;16,2
2020-04-04;13:58:40;65;16,1
2020-04-04;14:03:40;60,3;15,9
2020-04-04;14:08:40;58,9;16
2020-04-04;14:13:40;63,2;16,4
2020-04-04;14:18:40;63,5;16,4
2020-04-04;14:23:40;62,7;15,9
2020-04-04;14:28:40;62,1;15,8
2020-04-04;14:33:40;60,9;15,8
2020-04-04;14:38:40;59,4;15,4
2020-04-04;14:43:40;57,8;15
2020-04-04;14:48:40;56,5;14,9
2020-04-04;14:53:40;59,5;15
2020-04-04;14:58:40;59,6;14,9
2020-04-04;15:03:40;59,2;14,9
2020-04-04;15:08:40;55,9;14,7
2020-04-04;15:13:40;52,9;14,2
2020-04-04;15:18:40;50,4;14,3
2020-04-04;15:23:40;48,2;14,4
2020-04-04;15:28:40;46,3;14,4
2020-04-04;15:33:40;44,8;14,4
2020-04-04;15:38:40;43,2;14,5
2020-04-04;15:43:40;42,1;14,7
2020-04-04;15:48:40;41,2;14,7
2020-04-04;15:53:40;40,6;14,8
2020-04-04;15:58:40;40,4;14,9
2020-04-04;16:03:40;41,4;14,9
2020-04-04;16:08:40;44,1;14,4
2020-04-04;16:13:40;47,2;14
2020-04-04;16:18:40;51,1;14,3
2020-04-04;16:23:40;56,9;14,6
2020-04-04;16:28:40;57,9;14,7
2020-04-04;16:33:40;55,1;14,6
2020-04-04;16:38:40;52,2;14,7
2020-04-04;16:43:40;49,4;14,4
2020-04-04;16:48:40;47,2;13,9
2020-04-04;16:53:40;45,4;13,4
2020-04-04;16:58:40;43,5;13,1
2020-04-04;17:03:40;42,3;13,4
2020-04-04;17:08:40;40,5;13,6
2020-04-04;17:13:40;39,4;13,5
2020-04-04;17:18:40;38;13,3
2020-04-04;17:23:40;36,6;13,4
2020-04-04;17:28:40;35,2;13,5
2020-04-04;17:33:40;33,8;13,5
2020-04-04;17:38:40;32,6;13,3
2020-04-04;17:43:40;31,4;13
2020-04-04;17:48:40;30,2;12,6
2020-04-04;17:53:40;29,2;12,5
2020-04-04;17:58:40;28,2;12,4
2020-04-04;18:03:40;27,3;12
2020-04-04;18:08:40;26,4;11,8
2020-04-04;18:13:40;25,7;11,8
2020-04-04;18:18:40;25;11,6
2020-04-04;18:23:40;24,3;11,3
2020-04-04;18:28:40;23,6;11,2
2020-04-04;18:33:40;23;11
2020-04-04;18:38:40;22,5;11
2020-04-04;18:43:40;22;10,9
2020-04-04;18:48:40;21,4;10,9
2020-04-04;18:53:40;20,9;10,8
2020-04-04;18:58:40;20,1;10,7
2020-04-04;19:03:40;19,2;10,7
2020-04-04;19:08:40;18,1;10,5
2020-04-04;19:13:40;17,1;10,4
2020-04-04;19:18:40;16,4;10,4
2020-04-04;19:23:40;15,6;10,2
2020-04-04;19:28:40;15;10,1
2020-04-04;19:33:40;14,2;9,9
2020-04-04;19:38:40;13,6;9,7
2020-04-04;19:43:40;13;9,5
2020-04-04;19:48:40;12,4;9,4
2020-04-04;19:53:40;11,8;9,3
2020-04-04;19:58:40;11,2;9
2020-04-04;20:03:40;10,7;8,9
2020-04-04;20:08:40;10,3;8,8
2020-04-04;20:13:40;9,7;8,6
2020-04-04;20:18:40;9,3;8,4
2020-04-04;20:23:40;9;8,3
2020-04-04;20:28:40;8,6;8
2020-04-04;20:33:40;8,1;7,9
